iter	RMSEWithUncertainty
729	-4.045693993
730	-4.045646387
731	-4.045242164
732	-4.045717609
733	-4.042158901
734	-4.045380665
735	-4.046796279
736	-4.040497224
737	-4.047340778
738	-4.047985023
739	-4.048901067
740	-4.049885664
741	-4.049512796
742	-4.049927312
743	-4.050846085
744	-4.051295278
745	-4.051959806
746	-4.052652924
747	-4.051006833
748	-4.053489541
749	-4.053493876
750	-4.054016516
751	-4.050655578
752	-4.052333915
753	-4.053053977
754	-4.054397461
755	-4.054625445
756	-4.055852601
757	-4.055295112
758	-4.056392245
759	-4.057917146
760	-4.058150847
761	-4.057333184
762	-4.058333371
763	-4.05930819
764	-4.060054538
765	-4.060422139
766	-4.061161992
767	-4.06200411
768	-4.061293032
769	-4.062020595
770	-4.062351184
771	-4.0622474
772	-4.06123967
773	-4.062022969
774	-4.063093677
775	-4.06364231
776	-4.064672487
777	-4.065071864
778	-4.065756831
779	-4.066616967
780	-4.064457282
781	-4.063816244
782	-4.064522664
783	-4.064916671
784	-4.066496302
785	-4.066779045
786	-4.064320422
787	-4.065446374
788	-4.066138457
789	-4.066820456
790	-4.067967046
791	-4.068219934
792	-4.069314785
793	-4.069340862
794	-4.069713451
795	-4.070007796
796	-4.070494787
797	-4.071280715
798	-4.069849192
799	-4.07080582
800	-4.072064593
801	-4.072720514
802	-4.07038569
803	-4.071869019
804	-4.07235928
805	-4.072244773
806	-4.070746987
807	-4.072251997
808	-4.067658465
809	-4.07207603
810	-4.073260825
811	-4.072610971
812	-4.073307494
813	-4.074100847
814	-4.074646026
815	-4.074833226
816	-4.075112057
817	-4.074771181
818	-4.07475869
819	-4.074957449
820	-4.075339744
821	-4.07514882
822	-4.075687669
823	-4.075677306
824	-4.074941212
825	-4.075527163
826	-4.076117899
827	-4.075310201
828	-4.075804805
829	-4.076581567
830	-4.077279633
831	-4.07540122
832	-4.076379796
833	-4.077243629
834	-4.077292859
835	-4.07697917
836	-4.077357645
837	-4.078107942
838	-4.078420309
839	-4.077371991
840	-4.077745092
841	-4.078573907
842	-4.078450752
843	-4.078765233
844	-4.078760596
845	-4.077554048
846	-4.077694814
847	-4.078455002
848	-4.076159605
849	-4.077787736
850	-4.077709456
851	-4.07815723
852	-4.080258977
853	-4.080605553
854	-4.081446268
855	-4.081756887
856	-4.074407815
857	-4.079261704
858	-4.080949989
859	-4.081793084
860	-4.082572993
861	-4.082456798
862	-4.082944101
863	-4.082320155
864	-4.082460348
865	-4.08272943
866	-4.08247721
867	-4.083167083
868	-4.083795846
869	-4.083062291
870	-4.083613893
871	-4.083020746
872	-4.083926478
873	-4.084711771
874	-4.085406327
875	-4.085398874
876	-4.086762194
877	-4.086763663
878	-4.085703751
879	-4.084257328
880	-4.086656075
881	-4.087416994
882	-4.088750893
883	-4.089772919
884	-4.090316343
885	-4.091463291
886	-4.091165489
887	-4.092005313
888	-4.092477401
889	-4.092495976
890	-4.085988645
891	-4.087671531
892	-4.047408878
893	-4.077244455
894	-4.0820137
895	-4.084205295
896	-4.085731616
897	-4.086011324
898	-4.084524237
899	-4.088065625
900	-4.089221613
901	-4.089094518
902	-4.089352493
903	-4.089685191
904	-4.089809396
905	-4.089625938
906	-4.088904568
907	-4.085447805
908	-4.087503036
909	-4.088837211
910	-4.088211338
911	-4.088585854
912	-4.089280745
913	-4.089477912
914	-4.090174289
915	-4.091146936
916	-4.091555099
917	-4.091879495
918	-4.092431615
919	-4.0929545
920	-4.093201527
921	-4.094065012
922	-4.094091224
923	-4.09353836
924	-4.093211205
925	-4.091434115
926	-4.079510107
927	-4.089479377
928	-4.09216022
929	-4.093918979
930	-4.09466794
931	-4.095850694
932	-4.095973429
933	-4.096914996
934	-4.09711695
935	-4.097878113
936	-4.094510443
937	-4.095738672
938	-4.096173812
939	-4.096347996
940	-4.098104904
941	-4.094219612
942	-4.095406446
943	-4.096546559
944	-4.096070668
945	-4.097198837
946	-4.097754518
947	-4.09817196
948	-4.099218308
949	-4.099539057
950	-4.099937473
951	-4.09983291
952	-4.099334438
953	-4.100590439
954	-4.100946651
955	-4.100891574
956	-4.102044043
957	-4.101748008
958	-4.102662266
959	-4.103332413
960	-4.10407571
961	-4.104709251
962	-4.105655107
963	-4.105920769
964	-4.106558266
965	-4.106550763
966	-4.106845426
967	-4.107544842
968	-4.107300799
969	-4.107492254
970	-4.108294592
971	-4.108649043
972	-4.10909151
973	-4.10903355
974	-4.11007942
975	-4.110271548
976	-4.110054821
977	-4.11050325
978	-4.110541922
979	-4.111293037
980	-4.112470105
981	-4.111815261
982	-4.114048908
983	-4.115590865
984	-4.115197479
985	-4.115440923
986	-4.115912578
987	-4.116226279
988	-4.115995625
989	-4.115970342
990	-4.116580251
991	-4.117066663
992	-4.118025513
993	-4.118260956
994	-4.118899825
995	-4.119612391
996	-4.11999424
997	-4.094265596
998	-4.114533856
999	-4.102984927
1000	-4.113272377
1001	-4.116609779
1002	-4.119056526
1003	-4.119555216
1004	-4.119970334
1005	-4.120204937
1006	-4.120959564
1007	-4.120729586
1008	-4.120999101
1009	-4.121805636
1010	-4.122944125
1011	-4.123386059
1012	-4.12306973
1013	-4.124049265
1014	-4.124720484
1015	-4.125767829
1016	-4.126635005
1017	-4.126829184
1018	-4.126851314
1019	-4.126972586
1020	-4.127348064
1021	-4.127692783
1022	-4.126634339
1023	-4.126938263
1024	-4.127191512
1025	-4.127589667
1026	-4.12741775
1027	-4.127951317
1028	-4.128720678
1029	-4.12192224
1030	-4.12460723
1031	-4.125397297
1032	-4.126528608
1033	-4.128599831
1034	-4.127952584
1035	-4.126769165
1036	-4.127322489
1037	-4.128267656
1038	-4.124984566
1039	-4.126205352
1040	-4.127833532
1041	-4.12862569
1042	-4.1287672
1043	-4.129030781
1044	-4.127061756
1045	-4.128038806
1046	-4.127202996
1047	-4.127672064
1048	-4.125276344
1049	-4.127723592
1050	-4.125596182
1051	-4.127081463
1052	-4.127670273
1053	-4.127557046
1054	-4.126398728
1055	-4.127421269
1056	-4.126517351
1057	-4.125190574
1058	-4.126616942
1059	-4.126798943
1060	-4.126346565
1061	-4.126019523
1062	-4.126816788
1063	-4.126932662
1064	-4.127758845
1065	-4.128260437
1066	-4.129498616
1067	-4.12924934
1068	-4.130010232
1069	-4.130668657
1070	-4.131218882
1071	-4.131630895
1072	-4.131498255
1073	-4.131922688
1074	-4.132161857
1075	-4.13135406
1076	-4.131800367
1077	-4.132808813
1078	-4.13108214
1079	-4.130658673
1080	-4.132125799
1081	-4.134066642
1082	-4.133167417
1083	-4.134249899
1084	-4.133563145
1085	-4.135788169
1086	-4.136370722
1087	-4.136957114
1088	-4.137242864
1089	-4.136673731
1090	-4.13733126
1091	-4.134778184
1092	-4.137197909
1093	-4.1383572
1094	-4.138622463
1095	-4.1400559
1096	-4.14036485
1097	-4.140308796
1098	-4.141023873
1099	-4.14156488
1100	-4.139458546
1101	-4.141513282
1102	-4.140726962
1103	-4.140989775
1104	-4.140109286
1105	-4.13422157
1106	-4.139482137
1107	-4.131634734
1108	-4.135107499
1109	-4.136265465
1110	-4.136243503
1111	-4.138639606
1112	-4.139633674
1113	-4.139167738
1114	-4.134694895
1115	-4.138816251
1116	-4.13949972
1117	-4.139352863
1118	-4.140507406
1119	-4.140710942
1120	-4.132898818
1121	-4.138248679
1122	-4.140200111
1123	-4.141699761
1124	-4.143202072
1125	-4.144564563
1126	-4.145165145
1127	-4.143886588
1128	-4.144477335
1129	-4.143313558
1130	-4.144626002
1131	-4.144347653
1132	-4.144433556
1133	-4.145111844
1134	-4.145770331
1135	-4.146037747
1136	-4.142997714
1137	-4.142598
1138	-4.143568471
1139	-4.144883542
1140	-4.144839399
1141	-4.141209149
1142	-4.144781634
1143	-4.145802243
1144	-4.141174765
1145	-4.143470686
1146	-4.145118035
1147	-4.145522083
1148	-4.145795471
1149	-4.14701942
1150	-4.146909378
1151	-4.147736515
1152	-4.147955312
1153	-4.148019645
1154	-4.149292268
1155	-4.149462734
1156	-4.15022713
1157	-4.149388643
1158	-4.150093052
1159	-4.151460917
1160	-4.149631149
1161	-4.150479479
1162	-4.150988214
1163	-4.152013176
1164	-4.152222447
1165	-4.153108711
1166	-4.153387561
1167	-4.153146153
1168	-4.154125026
1169	-4.153106424
1170	-4.154349791
1171	-4.153800809
1172	-4.153878985
1173	-4.150416426
1174	-4.150997081
1175	-4.149484414
1176	-4.150932662
1177	-4.151710615
1178	-4.138384118
1179	-4.144072476
1180	-4.145933412
1181	-4.14680908
1182	-4.14885881
1183	-4.14990061
1184	-4.150827178
1185	-4.15234104
1186	-4.153163294
1187	-4.153575591
1188	-4.153545361
1189	-4.153853703
1190	-4.154815883
1191	-4.154884059
1192	-4.155257582
1193	-4.155755471
1194	-4.156175545
1195	-4.15613565
1196	-4.156699305
1197	-4.156692268
1198	-4.157029876
1199	-4.157796377
1200	-4.157859831
1201	-4.158490456
1202	-4.15795232
1203	-4.158436804
1204	-4.157554236
1205	-4.158566516
1206	-4.158754486
1207	-4.159188906
1208	-4.159709944
1209	-4.159763931
1210	-4.15982725
1211	-4.160473022
1212	-4.161157077
1213	-4.160869541
1214	-4.160768825
1215	-4.160947536
1216	-4.161070928
1217	-4.160949046
1218	-4.16213147
1219	-4.161810754
1220	-4.161070617
1221	-4.163403181
1222	-4.163530912
1223	-4.163257995
1224	-4.163658172
1225	-4.140522413
1226	-4.099765756
1227	-4.143495689
1228	-4.15677407
1229	-4.16021008
1230	-4.159628243
1231	-4.155599671
1232	-4.158454687
1233	-4.162643636
1234	-4.16290316
1235	-4.162625145
1236	-4.164063328
1237	-4.165215406
1238	-4.165344973
1239	-4.162341399
1240	-4.163812565
1241	-4.164390183
1242	-4.164550827
1243	-4.164864976
1244	-4.165423058
1245	-4.161311734
1246	-4.163309037
1247	-4.164473943
1248	-4.163751256
1249	-4.165381079
1250	-4.16596116
1251	-4.166519288
1252	-4.166840791
1253	-4.167320074
1254	-4.168461171
1255	-4.168611882
1256	-4.167637376
1257	-4.168068888
1258	-4.168926809
1259	-4.169158392
1260	-4.170556159
1261	-4.171215099
1262	-4.17040524
1263	-4.170014949
1264	-4.171531271
1265	-4.172040706
1266	-4.168833454
1267	-4.170456326
1268	-4.172353845
1269	-4.172262302
1270	-4.172543311
1271	-4.171409765
1272	-4.171056561
1273	-4.171339105
1274	-4.171610142
1275	-4.171399615
1276	-4.172986016
1277	-4.173728163
1278	-4.169309212
1279	-4.172993255
1280	-4.174481633
1281	-4.174747186
1282	-4.175197982
1283	-4.175921371
1284	-4.175176194
1285	-4.175085934
1286	-4.171583963
1287	-4.174807031
1288	-4.173701556
1289	-4.175577523
1290	-4.176298998
1291	-4.176578975
1292	-4.178374795
1293	-4.17925699
1294	-4.179574704
1295	-4.180185503
1296	-4.180767184
1297	-4.180763862
1298	-4.179986349
1299	-4.180719109
1300	-4.181609396
1301	-4.182021792
1302	-4.181767092
1303	-4.181613586
1304	-4.179641916
1305	-4.180797596
1306	-4.181779213
1307	-4.181847542
1308	-4.181127211
1309	-4.179662829
1310	-4.17937832
1311	-4.179832302
1312	-4.180462734
1313	-4.180819044
1314	-4.179759901
1315	-4.180903399
1316	-4.180897504
1317	-4.180361836
1318	-4.180307524
1319	-4.181005074
1320	-4.17958219
1321	-4.180240228
1322	-4.180530147
1323	-4.172825594
1324	-4.173956486
1325	-4.175724329
1326	-4.179089759
1327	-4.180050448
1328	-4.18092446
1329	-4.182104879
1330	-4.172376404
1331	-4.175481581
1332	-4.178972118
1333	-4.180333934
1334	-4.180081108
1335	-4.175452976
1336	-4.179240969
1337	-4.181035046
1338	-4.181268303
1339	-4.18262546
1340	-4.183084622
1341	-4.183015767
1342	-4.184119284
1343	-4.184823208
1344	-4.170510697
1345	-4.180384228
1346	-4.181774119
1347	-4.183788508
1348	-4.165632258
1349	-4.176279397
1350	-4.182037754
1351	-4.182595072
1352	-4.182963069
1353	-4.184272985
1354	-4.184246509
1355	-4.184512248
1356	-4.184536536
1357	-4.178832249
1358	-4.181782709
1359	-4.182555805
1360	-4.18236953
1361	-4.182782436
1362	-4.169649758
1363	-4.178854533
1364	-4.174360812
1365	-4.180668548
1366	-4.182292692
1367	-4.183025137
1368	-4.183571173
1369	-4.182871429
1370	-4.183945811
1371	-4.184607041
1372	-4.18553888
1373	-4.186419691
1374	-4.18718063
1375	-4.185847833
1376	-4.186162833
1377	-4.186160662
1378	-4.186418861
1379	-4.186932781
1380	-4.187260312
1381	-4.187436262
1382	-4.18818107
1383	-4.188060176
1384	-4.188314607
1385	-4.172984296
1386	-4.183300285
1387	-4.186923087
1388	-4.188108744
1389	-4.185959132
1390	-4.18585281
1391	-4.186904274
1392	-4.187470362
1393	-4.187776544
1394	-4.188133932
1395	-4.18781478
1396	-4.186177292
1397	-4.187837882
1398	-4.188549811
1399	-4.188677565
1400	-4.188028063
1401	-4.184868822
1402	-4.183099829
1403	-4.180508904
1404	-4.180728344
1405	-4.18218326
1406	-4.183569202
1407	-4.18411915
1408	-4.185057706
1409	-4.184260181
1410	-4.17457991
1411	-4.179193858
1412	-4.18181026
1413	-4.183424206
1414	-4.183439996
1415	-4.184759139
1416	-4.184175137
1417	-4.184645894
1418	-4.185892348
1419	-4.187069029
1420	-4.186341057
1421	-4.188147544
1422	-4.185453408
1423	-4.188022867
1424	-4.18878436
1425	-4.187907207
1426	-4.189097244
1427	-4.187581674
1428	-4.188767719
1429	-4.188893802
1430	-4.189293434
1431	-4.189047333
1432	-4.18950147
1433	-4.188129301
1434	-4.181212064
1435	-4.184023273
1436	-4.181392706
1437	-4.176744181
1438	-4.1824496
1439	-4.184898823
1440	-4.187497716
1441	-4.188223465
1442	-4.184679267
1443	-4.186080453
1444	-4.18642041
1445	-4.187842546
1446	-4.188141787
1447	-4.189032436
1448	-4.190571132
1449	-4.190394398
1450	-4.190620532
1451	-4.190668553
1452	-4.190790758
1453	-4.191311673
1454	-4.192630839
1455	-4.193865075
1456	-4.194051372
1457	-4.194474428
1458	-4.194920466
1459	-4.19511795
1460	-4.195396951
1461	-4.196396664
1462	-4.194096943
1463	-4.196008037
1464	-4.197646804
1465	-4.198637036
1466	-4.198613635
1467	-4.197811905
1468	-4.198287621
1469	-4.199165382
1470	-4.200117555
1471	-4.200105254
1472	-4.200700672
1473	-4.200573692
1474	-4.200424682
1475	-4.20184058
1476	-4.200471862
1477	-4.201307076
1478	-4.201221805
1479	-4.201246803
1480	-4.201743618
1481	-4.201598409
1482	-4.201815718
1483	-4.202093394
1484	-4.202365052
1485	-4.192866937
1486	-4.199578648
1487	-4.200698653
1488	-4.201209468
1489	-4.201453814
1490	-4.201629572
1491	-4.201901497
1492	-4.202296239
1493	-4.202797804
1494	-4.201524978
1495	-4.202769732
1496	-4.202774422
