iter	RMSE
0	221.6056543
1	218.2778295
2	214.8603233
3	212.2104869
4	208.6907958
5	205.3990674
6	202.1508152
7	199.2805151
8	196.4694151
9	193.9085086
10	191.2650649
11	188.6521218
12	186.0138075
13	183.7158053
14	181.8872269
15	179.695505
16	177.1817348
17	175.1435183
18	172.9747601
19	170.7871503
20	169.0530729
21	166.4281817
22	164.8087997
23	163.0673392
24	161.5844925
25	159.525749
26	158.1947855
27	156.1852132
28	154.3895136
29	152.2572312
30	150.3756778
31	148.6590975
32	146.7311659
33	144.9446231
34	143.5017199
35	141.7694505
36	140.5688626
37	138.850125
38	137.2049036
39	135.5332277
40	134.4560457
41	132.7748259
42	131.1656329
43	129.5440036
44	128.122213
45	126.558381
46	125.1111251
47	123.9618583
48	122.6437346
49	121.5364343
50	120.6625423
51	119.526116
52	118.3388993
53	117.1042256
54	115.9222736
55	114.8005013
56	113.8217633
57	112.9359914
58	111.6530733
59	110.6378256
60	109.6922522
61	109.0313826
62	108.0420391
63	106.7515729
64	105.529937
65	104.6478238
66	103.6400735
67	102.7433955
68	101.8598718
69	101.0215414
70	100.1056196
71	99.21863815
72	98.24708387
73	97.31165201
74	96.24989925
75	95.17176311
76	94.20097112
77	93.46221271
78	92.73352672
79	92.05196092
80	91.30021242
81	90.56382166
82	89.68001509
83	88.8882355
84	88.04472458
85	87.1750372
86	86.38138653
87	85.67769387
88	84.86898013
89	84.04761298
90	83.37239748
91	82.56689555
92	81.76821633
93	81.11496811
94	80.32782473
95	79.61925449
96	79.08601962
97	78.4223845
98	77.9529417
99	77.44424002
100	76.747098
101	76.21029315
102	75.56423357
103	75.00422331
104	74.36508433
105	73.70997862
106	73.05956748
107	72.64604045
108	72.05985303
109	71.53857473
110	71.08251551
111	70.36704484
112	69.84868011
113	69.37961708
114	68.86137046
115	68.26160132
116	67.72390971
117	67.2457967
118	66.70580288
119	66.17909529
120	65.62720899
121	65.06231498
122	64.55931795
123	64.11279997
124	63.69144847
125	63.12759055
126	62.69827819
127	62.27629631
128	61.85672217
129	61.39343439
130	60.91246908
131	60.44193161
132	59.92627953
133	59.45866521
134	58.94003039
135	58.45217596
136	58.05209575
137	57.60257595
138	57.21939633
139	56.76601568
140	56.32632733
141	55.91980364
142	55.47729097
143	55.08632762
144	54.65919693
145	54.23018376
146	53.74123273
147	53.26769306
148	52.88290797
149	52.46262441
150	52.0272272
151	51.71229663
152	51.27417528
153	50.818219
154	50.49210739
155	50.08688421
156	49.73469563
157	49.32336058
158	48.96013526
159	48.61279074
160	48.23673919
161	47.89610946
162	47.54284752
163	47.18820532
164	46.84488015
165	46.47148426
166	46.09593181
167	45.75665106
168	45.42573699
169	45.04386857
170	44.69001611
171	44.37247023
172	44.05014659
173	43.69418273
174	43.3482833
175	43.00894743
176	42.70583205
177	42.40130092
178	42.11250794
179	41.78074231
180	41.46440109
181	41.20045262
182	40.87072787
183	40.56952625
184	40.27975484
185	39.98431271
186	39.66821232
187	39.43282055
188	39.15031081
189	38.83505902
190	38.55460827
191	38.28440657
192	37.99345195
193	37.71402191
194	37.41584155
195	37.15499404
196	36.91221064
197	36.64966351
198	36.38991964
199	36.12470761
200	35.88470314
201	35.66809032
202	35.40100924
203	35.16656776
204	34.93366263
205	34.65983
206	34.42985181
207	34.21142746
208	34.03015327
209	33.78418034
210	33.54424257
211	33.32922382
212	33.12454967
213	32.88468399
214	32.69254598
215	32.45758343
216	32.20339865
217	31.97413894
218	31.76166119
219	31.49413841
220	31.30541298
221	31.10095069
222	30.89459297
223	30.72309823
224	30.53226611
225	30.34061066
226	30.17300284
227	30.01019696
228	29.79500148
229	29.60885635
230	29.42805088
231	29.24745737
232	29.0529904
233	28.85341697
234	28.67988309
235	28.51678836
236	28.35744802
237	28.19422062
238	28.04471662
239	27.88751156
240	27.6862682
241	27.49994067
242	27.31688039
243	27.13275763
244	27.01859097
245	26.81920431
246	26.66001728
247	26.46559276
248	26.27400204
249	26.09953933
250	25.96627711
251	25.77534724
252	25.62304396
253	25.45100676
254	25.30573802
255	25.18825845
256	24.99457482
257	24.84182585
258	24.72832044
259	24.54965292
260	24.39357876
261	24.2130088
262	24.09679297
263	23.9122677
264	23.79492
265	23.6037742
266	23.47573801
267	23.37034391
268	23.19952266
269	23.04276728
270	22.91991922
271	22.80567458
272	22.70369964
273	22.59190601
274	22.45399516
275	22.30055114
276	22.18007752
277	22.05843186
278	21.95272665
279	21.83674963
280	21.70024487
281	21.58991834
282	21.4507895
283	21.30791951
284	21.18723663
285	21.02652206
286	20.90492207
287	20.80263106
288	20.68849965
289	20.55897477
290	20.44584327
291	20.36590128
292	20.26550477
293	20.14713412
294	20.04275241
295	19.94759928
296	19.85701614
297	19.78847934
298	19.64336281
299	19.54132497
300	19.42533399
301	19.30150042
302	19.21714493
303	19.12209947
304	19.0240365
305	18.93822007
306	18.85193438
307	18.7577625
308	18.65098464
309	18.58770842
310	18.47710547
311	18.42328435
312	18.33371493
313	18.21791007
314	18.10947306
315	18.05381975
316	17.94645804
317	17.87524429
318	17.79041541
319	17.695957
320	17.58358886
321	17.49991147
322	17.43237521
323	17.35862262
324	17.28374748
325	17.20774791
326	17.10537477
327	17.04879015
328	16.96209186
329	16.8711416
330	16.80413635
331	16.71080207
332	16.61520462
333	16.55575907
334	16.45837617
335	16.39064458
336	16.31297198
337	16.24457884
338	16.19580219
339	16.11450131
340	16.03139156
341	15.95627707
342	15.89976892
343	15.83923638
344	15.77057439
345	15.68822073
346	15.60971233
347	15.54739999
348	15.46888976
349	15.4333141
350	15.35654357
351	15.2776532
352	15.19992591
353	15.12017236
354	15.05997599
355	14.96647472
356	14.90609337
357	14.84124203
358	14.79386659
359	14.72465265
360	14.65480777
361	14.58738099
362	14.51761112
363	14.45949491
364	14.40645916
365	14.33366065
366	14.2689649
367	14.23464843
368	14.20159232
369	14.13968058
370	14.08798654
371	14.03218355
372	13.99631705
373	13.91486888
374	13.87954877
375	13.7900301
376	13.74029613
377	13.68254872
378	13.61472152
379	13.55179921
380	13.50069565
381	13.43333127
382	13.35806616
383	13.29820063
384	13.26487256
385	13.20235307
386	13.13826787
387	13.09142301
388	13.04656053
389	12.99647575
390	12.97264677
391	12.9038952
392	12.84417439
393	12.79001636
394	12.72967032
395	12.66039377
396	12.606704
397	12.55052032
398	12.49773191
399	12.44487679
400	12.36797689
401	12.31892484
402	12.26910716
403	12.21479896
404	12.14602199
405	12.09389882
406	12.02622618
407	11.95868637
408	11.91055467
409	11.87496212
410	11.83310059
411	11.78517297
412	11.73191986
413	11.70160665
414	11.68072546
415	11.64052877
416	11.6091835
417	11.53721306
418	11.4737114
419	11.39538274
420	11.33059602
421	11.28594633
422	11.25151696
423	11.22438874
424	11.17774964
425	11.12091335
426	11.06972593
427	11.02298817
428	10.99048028
429	10.93876841
430	10.9201911
431	10.85796715
432	10.81645701
433	10.75698685
434	10.71214837
435	10.64443773
436	10.60096204
437	10.55213329
438	10.4958015
439	10.45674055
440	10.41003941
441	10.37302301
442	10.32343484
443	10.27442735
444	10.23045477
445	10.17007281
446	10.1337109
447	10.10358974
448	10.06599633
449	10.03533297
450	9.982947423
451	9.952933085
452	9.914903653
453	9.897539546
454	9.86656304
455	9.819738642
456	9.799372614
457	9.762677995
458	9.724711588
459	9.684177512
460	9.664229203
461	9.626859818
462	9.569524624
463	9.552821786
464	9.515453151
465	9.475352954
466	9.443269459
467	9.414823773
468	9.380831319
469	9.328910159
470	9.290900045
471	9.258378119
472	9.225174448
473	9.211518298
474	9.182921013
475	9.159610106
476	9.121035256
477	9.100208567
478	9.076841846
479	9.049136963
480	9.018907145
481	8.992472855
482	8.96143385
483	8.932669965
484	8.896344933
485	8.865356598
486	8.833711086
487	8.789375936
488	8.753058616
489	8.707107906
490	8.675665952
491	8.634834112
492	8.608392591
493	8.564602983
494	8.553176991
495	8.522968058
496	8.486377099
497	8.456496852
498	8.419628113
499	8.393802461
500	8.362955978
501	8.329518882
502	8.291949689
503	8.26560033
504	8.233640949
505	8.201305319
506	8.160139448
507	8.127131146
508	8.093969737
509	8.04682018
510	8.01076126
511	7.983344279
512	7.972013284
513	7.95228174
514	7.926547503
515	7.890168184
516	7.861331399
517	7.822698075
518	7.797165935
519	7.75796244
520	7.717844663
521	7.690917847
522	7.670232629
523	7.640655091
524	7.620139575
525	7.588273774
526	7.577307236
527	7.549338344
528	7.518877234
529	7.497809317
530	7.461650162
531	7.453192914
532	7.428663801
533	7.39111672
534	7.365566042
535	7.343792118
536	7.322041177
537	7.305352864
538	7.272616858
539	7.241174178
540	7.207803311
541	7.179007302
542	7.138032578
543	7.129064739
544	7.097751996
545	7.075710775
546	7.057674696
547	7.027735048
548	7.001379752
549	6.980541618
550	6.95743744
551	6.928640507
552	6.902533554
553	6.890358271
554	6.861082298
555	6.844296856
556	6.82687756
557	6.806785196
558	6.792389288
559	6.781112117
560	6.75692483
561	6.736659332
562	6.712019162
563	6.69550901
564	6.672141208
565	6.636209745
566	6.606857971
567	6.598046176
568	6.573120755
569	6.567074113
570	6.53273123
571	6.503965259
572	6.471128561
573	6.443638777
574	6.413696473
575	6.406564395
576	6.394495349
577	6.386083583
578	6.366874401
579	6.336604445
580	6.315790889
581	6.297005694
582	6.272457852
583	6.25468486
584	6.246590841
585	6.221909212
586	6.209612781
587	6.188564133
588	6.18364552
589	6.169571181
590	6.149649862
591	6.12941242
592	6.108542178
593	6.102548613
594	6.076717323
595	6.043608488
596	6.027800543
597	6.015341813
598	5.99541266
