iter	Passed	Remaining
0	7	7580
1	12	6395
2	20	6786
3	25	6303
4	31	6195
5	36	6100
6	41	5949
7	49	6084
8	55	6157
9	63	6281
10	69	6281
11	76	6274
12	84	6419
13	89	6312
14	96	6306
15	101	6263
16	108	6263
17	116	6366
18	123	6394
19	131	6465
20	137	6428
21	145	6463
22	151	6448
23	159	6471
24	166	6483
25	173	6491
26	181	6547
27	188	6546
28	195	6550
29	202	6561
30	211	6613
31	218	6602
32	224	6592
33	231	6567
34	236	6510
35	243	6520
36	249	6505
37	257	6525
38	263	6491
39	268	6449
40	276	6465
41	281	6423
42	288	6428
43	295	6418
44	300	6383
45	308	6404
46	315	6390
47	323	6411
48	330	6422
49	342	6509
50	350	6516
51	358	6535
52	364	6511
53	372	6522
54	381	6548
55	388	6557
56	395	6536
57	401	6525
58	409	6523
59	418	6555
60	427	6574
61	436	6610
62	445	6621
63	456	6672
64	493	7101
65	503	7127
66	512	7138
67	523	7181
68	535	7223
69	544	7231
70	554	7261
71	564	7278
72	572	7273
73	581	7282
74	589	7271
75	599	7288
76	607	7284
77	618	7305
78	624	7283
79	635	7304
80	644	7309
81	653	7319
82	663	7330
83	670	7312
84	682	7343
85	690	7336
86	700	7350
87	709	7355
88	718	7351
89	727	7359
90	735	7349
91	745	7362
92	754	7360
93	763	7354
94	771	7345
95	779	7339
96	787	7331
97	796	7329
98	807	7346
99	817	7354
100	830	7393
101	840	7398
102	849	7394
103	858	7393
104	867	7393
105	878	7411
106	887	7402
107	896	7406
108	905	7404
109	913	7391
110	922	7392
111	931	7382
112	941	7391
113	949	7381
114	958	7374
115	965	7356
116	974	7355
117	983	7347
118	994	7359
119	1005	7371
120	1013	7362
121	1024	7370
122	1039	7414
123	1087	7682
124	1104	7731
125	1140	7914
126	1152	7924
127	1204	8202
128	1214	8199
129	1225	8202
130	1237	8210
131	1249	8214
132	1260	8217
133	1292	8352
134	1303	8350
135	1314	8348
136	1323	8339
137	1337	8353
138	1346	8340
139	1353	8317
140	1362	8299
141	1369	8277
142	1381	8276
143	1392	8274
144	1402	8272
145	1415	8281
146	1426	8278
147	1440	8290
148	1453	8301
149	1465	8302
150	1476	8299
151	1485	8286
152	1494	8272
153	1509	8291
154	1518	8277
155	1531	8284
156	1581	8492
157	1590	8474
158	1597	8450
159	1608	8445
160	1621	8451
161	1631	8438
162	1642	8434
163	1652	8422
164	1662	8412
165	1674	8410
166	1686	8412
167	1697	8405
168	1709	8404
169	1716	8378
170	1727	8373
171	1736	8360
172	1746	8347
173	1756	8340
174	1764	8319
