iter	RMSEWithUncertainty
505	-3.806001878
506	-3.806302606
507	-3.806670179
508	-3.806643176
509	-3.806991652
510	-3.807560757
511	-3.807414814
512	-3.807639608
513	-3.807795832
514	-3.808287327
515	-3.808792108
516	-3.809236965
517	-3.809229311
518	-3.80879534
519	-3.809035511
520	-3.809341445
521	-3.809648385
522	-3.810036331
523	-3.810285581
524	-3.810448101
525	-3.810732121
526	-3.811145448
527	-3.81099136
528	-3.81138124
529	-3.811745197
530	-3.811890705
531	-3.812335862
532	-3.812852719
533	-3.813223558
534	-3.813828269
535	-3.814116013
536	-3.814154211
537	-3.815361101
538	-3.815659264
539	-3.815493235
540	-3.816612855
541	-3.817073778
542	-3.817195422
543	-3.81741902
544	-3.8183801
545	-3.818846838
546	-3.819319436
547	-3.81959162
548	-3.819680805
549	-3.819902295
550	-3.820257967
551	-3.820780817
552	-3.820837351
553	-3.821334749
554	-3.821697563
555	-3.821946849
556	-3.822313658
557	-3.822769922
558	-3.823126116
559	-3.823426495
560	-3.823597041
561	-3.824094515
562	-3.824874644
563	-3.825076135
564	-3.825528941
565	-3.825895785
566	-3.826572831
567	-3.826798338
568	-3.826999986
569	-3.827407891
570	-3.827590369
571	-3.827982058
572	-3.828361351
573	-3.828859199
574	-3.829397291
575	-3.829999714
576	-3.830253503
577	-3.830699553
578	-3.831094247
579	-3.831296682
580	-3.831458497
581	-3.831526141
582	-3.832379252
583	-3.832739188
584	-3.832546836
585	-3.832970833
586	-3.833106489
587	-3.833425081
588	-3.833526979
589	-3.833540017
590	-3.833910509
591	-3.834097605
592	-3.83454224
593	-3.835010128
594	-3.835347979
595	-3.83556815
596	-3.835684921
597	-3.835715162
598	-3.835837508
599	-3.836444136
600	-3.836714465
601	-3.837308154
602	-3.83795344
603	-3.838316426
604	-3.838665053
605	-3.838950331
606	-3.839147279
607	-3.83947922
608	-3.839916567
609	-3.839895501
610	-3.840873384
611	-3.841202465
612	-3.841835079
613	-3.841980549
614	-3.842246215
615	-3.842426048
616	-3.843338251
617	-3.843710819
618	-3.844007148
619	-3.84442456
620	-3.84459738
621	-3.84475024
622	-3.844786622
623	-3.845154259
624	-3.845461496
625	-3.845922528
626	-3.846349349
627	-3.846532601
628	-3.846767242
629	-3.847112765
630	-3.847179117
631	-3.847395147
632	-3.847662661
633	-3.847694368
634	-3.848067033
635	-3.848245468
636	-3.848639831
637	-3.849338058
638	-3.849656347
639	-3.850046647
640	-3.850349039
641	-3.850411359
642	-3.850811057
643	-3.8512916
644	-3.851537077
645	-3.851952927
646	-3.852136753
647	-3.852270659
648	-3.85246931
649	-3.853492223
650	-3.853971475
651	-3.854034279
652	-3.854446169
653	-3.854869395
654	-3.855162597
655	-3.855386323
656	-3.855425941
657	-3.855531962
658	-3.855734223
659	-3.856107504
660	-3.85643018
661	-3.856731834
662	-3.856818137
663	-3.85706958
664	-3.857392809
665	-3.857772922
666	-3.858022648
667	-3.858252196
668	-3.858297229
669	-3.858508662
670	-3.858986537
671	-3.859130178
672	-3.859299793
673	-3.859486196
674	-3.859789074
675	-3.860317498
676	-3.860441711
677	-3.860688138
678	-3.8604543
679	-3.860957885
680	-3.861177888
681	-3.861733598
682	-3.861917247
683	-3.862726925
684	-3.863186556
685	-3.863535357
686	-3.863823675
687	-3.863980214
688	-3.864211819
689	-3.864386991
690	-3.864711383
691	-3.864954921
692	-3.865022811
693	-3.865152118
694	-3.865690726
695	-3.865908792
696	-3.866365433
697	-3.866653089
698	-3.866818586
699	-3.86684015
700	-3.867088673
701	-3.86736248
702	-3.867847519
703	-3.868072409
704	-3.868249888
705	-3.868610673
706	-3.869193445
707	-3.869413748
708	-3.869967997
709	-3.870334141
710	-3.870860546
711	-3.871072818
712	-3.871266233
713	-3.871565016
714	-3.871702071
715	-3.871906482
716	-3.872174039
717	-3.872601617
718	-3.872910911
719	-3.873126534
720	-3.873546572
721	-3.873740573
722	-3.873933332
723	-3.874051706
724	-3.87426414
725	-3.874617945
726	-3.874787266
727	-3.874119996
728	-3.874287607
729	-3.874400639
730	-3.875385418
731	-3.875606754
732	-3.87570443
733	-3.875869066
734	-3.876104102
735	-3.876343312
736	-3.876385268
737	-3.876534071
738	-3.876772126
739	-3.87694693
740	-3.877157397
741	-3.877389488
742	-3.877739531
743	-3.877916543
744	-3.87817541
745	-3.878262209
746	-3.878231829
747	-3.878357707
748	-3.878509571
749	-3.8790413
750	-3.879252692
751	-3.879428897
752	-3.879889453
753	-3.880362356
754	-3.880683536
755	-3.880429872
756	-3.880559942
757	-3.880904999
758	-3.880999121
759	-3.881157135
760	-3.881537791
761	-3.881946557
762	-3.882109219
763	-3.882639132
764	-3.883006364
765	-3.883206456
766	-3.883253191
767	-3.88320138
768	-3.883452173
769	-3.883684925
770	-3.883945026
771	-3.884383196
772	-3.884964466
773	-3.885100088
774	-3.885379566
775	-3.885543019
776	-3.885703625
777	-3.885922322
778	-3.885908601
779	-3.885875979
780	-3.886137438
781	-3.886541556
782	-3.886839682
783	-3.887021239
784	-3.887105363
785	-3.887265416
786	-3.887388747
787	-3.887600422
788	-3.887766732
789	-3.88798564
790	-3.888158126
791	-3.888986965
792	-3.889440556
793	-3.889841155
794	-3.890151701
795	-3.890359497
796	-3.890607286
797	-3.890649145
798	-3.890837861
799	-3.891151772
800	-3.891685403
801	-3.891971679
802	-3.892285587
803	-3.892540759
804	-3.892798197
805	-3.892904695
806	-3.893199704
807	-3.893575366
808	-3.893743453
809	-3.893784081
810	-3.893801216
811	-3.894284112
812	-3.894473818
813	-3.894772713
814	-3.894961948
815	-3.894989336
816	-3.895206467
817	-3.895479804
818	-3.895626754
819	-3.895734411
820	-3.895857728
821	-3.896080853
822	-3.896238976
823	-3.896419214
824	-3.896642934
825	-3.896845395
826	-3.897021781
827	-3.896957642
828	-3.896991745
829	-3.897417425
830	-3.897561176
831	-3.897703517
832	-3.897831396
833	-3.897997542
