iter	RMSEWithUncertainty
337	-2.640454314
338	-2.640511794
339	-2.640611004
340	-2.640658721
341	-2.640697395
342	-2.640751414
343	-2.640831124
344	-2.640929947
345	-2.640976515
346	-2.641026082
347	-2.641083639
348	-2.641124692
349	-2.641175654
350	-2.641224741
351	-2.641344229
352	-2.641436729
353	-2.641548998
354	-2.641649951
355	-2.641709183
356	-2.641762161
357	-2.641804269
358	-2.641843546
359	-2.641900397
360	-2.641942884
361	-2.642047888
362	-2.64212018
363	-2.642182009
364	-2.642259434
365	-2.64228584
366	-2.64233831
367	-2.642402551
368	-2.64253682
369	-2.642599208
370	-2.642650132
371	-2.642688239
372	-2.642721124
373	-2.642771288
374	-2.642824474
375	-2.642877308
376	-2.642988106
377	-2.643057728
378	-2.64310439
379	-2.643166256
380	-2.643260462
381	-2.643342803
382	-2.643404009
383	-2.643450819
384	-2.64352219
385	-2.643578686
386	-2.643618471
387	-2.643669398
388	-2.643705494
389	-2.643726335
390	-2.643740143
391	-2.64382541
392	-2.643867415
393	-2.643932881
394	-2.644012042
395	-2.644065736
396	-2.64409092
397	-2.644151155
398	-2.644200592
399	-2.644221843
400	-2.644259688
401	-2.644295767
402	-2.64433727
403	-2.644446884
404	-2.644527015
405	-2.644652078
406	-2.644685944
407	-2.644747671
408	-2.644774577
409	-2.644830812
410	-2.644857866
411	-2.644963635
412	-2.644995924
413	-2.645139643
414	-2.645188524
415	-2.645267181
416	-2.645322425
417	-2.645348661
418	-2.645377587
419	-2.645405701
420	-2.645441799
421	-2.64552699
422	-2.645585991
423	-2.645642807
424	-2.645691464
425	-2.645729944
426	-2.645815139
427	-2.645868988
428	-2.645927456
429	-2.645972574
430	-2.64609273
431	-2.646128089
432	-2.646201992
433	-2.646227066
434	-2.646308712
435	-2.646361435
436	-2.646398879
437	-2.646454131
438	-2.646497822
439	-2.646521211
440	-2.646550622
441	-2.646617764
442	-2.646664479
443	-2.646689031
444	-2.646708078
445	-2.646753129
446	-2.646781083
447	-2.646847343
448	-2.64693962
449	-2.646956276
450	-2.646982336
451	-2.647011457
452	-2.647069683
453	-2.647125777
454	-2.647149767
455	-2.647198608
456	-2.647217554
457	-2.647295117
458	-2.647359309
459	-2.647451304
460	-2.64749651
461	-2.647530044
462	-2.647589076
463	-2.647644023
464	-2.647674716
465	-2.647719406
466	-2.647788163
467	-2.647872669
468	-2.647948121
469	-2.647975936
470	-2.648000592
471	-2.648043511
472	-2.648092496
473	-2.648175805
474	-2.648196821
475	-2.64821155
476	-2.64835435
477	-2.648396105
478	-2.64846461
479	-2.648540603
480	-2.648584707
481	-2.64865648
482	-2.648745237
483	-2.648824274
484	-2.648896994
485	-2.648938857
486	-2.649008201
487	-2.64902772
488	-2.649094349
489	-2.649107931
490	-2.649134694
491	-2.649174501
492	-2.649225022
493	-2.649273585
494	-2.649309609
495	-2.649377811
496	-2.649400836
497	-2.649440704
498	-2.649466842
499	-2.649518448
500	-2.649551422
501	-2.649577091
502	-2.649589646
503	-2.649616228
504	-2.649656029
505	-2.649674402
506	-2.649774873
507	-2.64980108
508	-2.649838898
509	-2.649866707
510	-2.649929037
511	-2.649975142
512	-2.650029157
513	-2.650106468
514	-2.650161281
515	-2.650228068
516	-2.650285867
517	-2.65030673
518	-2.650330899
519	-2.650381934
520	-2.650410967
521	-2.650470902
522	-2.65050248
523	-2.650545123
524	-2.650565836
525	-2.650575693
526	-2.650688078
527	-2.650715665
528	-2.650745349
529	-2.650780212
530	-2.650805291
531	-2.650893207
532	-2.650951086
533	-2.651048392
534	-2.651072227
535	-2.651209126
536	-2.651265542
537	-2.651281825
538	-2.651309941
539	-2.651340277
540	-2.651448425
541	-2.651491863
542	-2.651521129
543	-2.651569938
544	-2.651610742
545	-2.651661538
546	-2.651702704
547	-2.651729423
548	-2.651754317
549	-2.651779207
550	-2.651795996
551	-2.651838137
552	-2.651869551
553	-2.65192082
554	-2.651946105
555	-2.65198656
556	-2.652012011
557	-2.652034943
558	-2.652051241
559	-2.652087676
560	-2.652099872
561	-2.652186116
562	-2.652191225
563	-2.652236728
564	-2.652266966
565	-2.652391679
566	-2.652431909
567	-2.652464552
568	-2.652475502
569	-2.652507883
570	-2.652532345
571	-2.652570242
572	-2.652597498
573	-2.652634261
574	-2.652663462
575	-2.65271556
576	-2.652731904
577	-2.652763924
578	-2.652808385
579	-2.652827381
580	-2.652849493
581	-2.652872817
582	-2.652889998
583	-2.652939935
584	-2.652947576
585	-2.653002875
586	-2.653048147
587	-2.653080417
588	-2.653108981
589	-2.653153004
590	-2.65318769
591	-2.653213415
592	-2.653224535
593	-2.653264477
594	-2.653298659
595	-2.653328495
596	-2.65339056
597	-2.653423153
598	-2.653500117
599	-2.653569417
600	-2.653610534
601	-2.653631848
602	-2.653653547
603	-2.653691395
604	-2.653726688
605	-2.653747547
606	-2.653791642
607	-2.653817536
608	-2.653860855
609	-2.65390095
610	-2.65393787
611	-2.65400799
612	-2.654078
613	-2.654123461
614	-2.654168866
615	-2.654189524
616	-2.654232679
617	-2.654259932
618	-2.65429293
619	-2.654322053
620	-2.654378991
621	-2.65440151
622	-2.654438259
623	-2.654472074
624	-2.65451814
625	-2.654546307
626	-2.654558551
627	-2.654584839
628	-2.654638202
629	-2.654695979
630	-2.654740589
631	-2.654757761
632	-2.65482627
633	-2.654854147
634	-2.654868528
635	-2.65488924
636	-2.654938042
637	-2.654953399
638	-2.655030168
639	-2.655114114
640	-2.655194424
641	-2.655211947
642	-2.655291619
643	-2.655305262
644	-2.655318475
645	-2.655340403
646	-2.655364906
647	-2.655388497
648	-2.655429943
649	-2.655514727
650	-2.655537204
651	-2.655565674
652	-2.655681369
653	-2.655728015
654	-2.655754895
655	-2.655784682
656	-2.655800995
657	-2.655831559
658	-2.655904381
659	-2.655967356
660	-2.656004931
661	-2.656062009
662	-2.656100941
663	-2.656115553
664	-2.656182606
665	-2.656225894
666	-2.656303064
667	-2.656348501
668	-2.656370947
669	-2.656381935
670	-2.656402374
671	-2.656430427
672	-2.656448395
673	-2.656469872
674	-2.656488573
675	-2.656503413
676	-2.656553392
677	-2.656579106
678	-2.656614285
679	-2.65665159
680	-2.656692297
681	-2.656703443
682	-2.656753603
683	-2.656776144
684	-2.656797518
685	-2.656832206
686	-2.656850069
687	-2.656911629
688	-2.656955677
689	-2.656984135
690	-2.657014171
691	-2.657031181
692	-2.65707261
693	-2.657108807
694	-2.657170413
695	-2.657223086
696	-2.657244661
697	-2.657254488
698	-2.657328706
699	-2.657473598
700	-2.657494776
701	-2.657518392
702	-2.657582515
703	-2.657617229
704	-2.657642842
705	-2.657674196
706	-2.657710367
707	-2.657770435
708	-2.657823733
709	-2.657863935
710	-2.657888451
711	-2.657917391
712	-2.657939083
713	-2.657968685
714	-2.658005297
715	-2.658075128
716	-2.658093803
717	-2.658142206
718	-2.658151955
719	-2.658225283
720	-2.658252765
721	-2.658309752
722	-2.658333235
723	-2.658370541
724	-2.658396628
725	-2.658412903
726	-2.658445081
727	-2.658482254
728	-2.658507181
729	-2.6585367
730	-2.658586293
731	-2.658610886
732	-2.658642378
733	-2.658695279
734	-2.65873443
735	-2.658780198
736	-2.658793499
737	-2.658830939
738	-2.658863343
739	-2.65888298
740	-2.658906489
741	-2.658934114
742	-2.658985464
743	-2.659027687
744	-2.659051768
745	-2.659072007
746	-2.659089778
747	-2.659128018
748	-2.659154929
749	-2.659194781
750	-2.659217045
751	-2.659250354
752	-2.659291132
753	-2.659337628
754	-2.659354854
755	-2.659387844
756	-2.659428907
757	-2.659457684
758	-2.659488107
759	-2.659511002
760	-2.659557369
761	-2.659599373
762	-2.659620955
763	-2.659684111
764	-2.659716917
765	-2.659750944
766	-2.659784569
767	-2.659808427
768	-2.659826982
769	-2.659848745
770	-2.65988061
771	-2.659892814
772	-2.659905391
773	-2.659944922
774	-2.659977937
775	-2.660002724
776	-2.660023103
777	-2.6600752
778	-2.660102059
779	-2.660131088
780	-2.660160953
781	-2.660182105
782	-2.660200188
783	-2.660278385
784	-2.660318389
785	-2.660336598
786	-2.660373578
787	-2.660413072
788	-2.660484523
789	-2.660517552
790	-2.660544015
791	-2.660569356
792	-2.660600581
793	-2.660618116
794	-2.660640293
795	-2.660689988
796	-2.660723116
797	-2.660738763
798	-2.660771096
799	-2.660800839
800	-2.660855286
801	-2.660926322
802	-2.660952441
803	-2.660982435
804	-2.661010088
805	-2.661023319
806	-2.661029406
807	-2.661046185
808	-2.661080322
809	-2.661122653
810	-2.661149092
811	-2.661202386
812	-2.66123757
813	-2.661261477
814	-2.661279948
815	-2.661327286
816	-2.661344589
817	-2.661364073
818	-2.661404497
819	-2.661465162
820	-2.661556539
821	-2.661578952
822	-2.661605191
823	-2.66166257
824	-2.661689
825	-2.661706271
826	-2.661740021
827	-2.661753736
828	-2.661772688
829	-2.661791876
830	-2.661833195
831	-2.661847352
832	-2.661860797
833	-2.661891902
834	-2.66193725
835	-2.662044918
836	-2.662065773
837	-2.662108464
838	-2.662142159
839	-2.662154729
840	-2.662196967
841	-2.662225529
842	-2.662289849
843	-2.662308239
844	-2.662339374
845	-2.66237715
846	-2.662414612
847	-2.66243418
848	-2.6624513
849	-2.662499431
850	-2.662523049
851	-2.662569039
852	-2.662606117
853	-2.662627649
854	-2.662658418
855	-2.662681493
856	-2.662708282
857	-2.662752764
858	-2.662772701
859	-2.66281643
860	-2.662836031
861	-2.6628518
862	-2.662878803
863	-2.662889594
864	-2.662915557
865	-2.662961097
866	-2.66300052
867	-2.663041811
868	-2.663105215
869	-2.663131277
870	-2.663166638
871	-2.663192963
872	-2.663266807
873	-2.663296793
874	-2.663355231
875	-2.66340306
876	-2.663427708
877	-2.663479156
878	-2.663601025
879	-2.663612823
880	-2.663625101
881	-2.66367842
882	-2.663696505
883	-2.663795736
884	-2.663822124
885	-2.663843748
886	-2.663884251
887	-2.663899018
888	-2.663920058
889	-2.663935321
890	-2.663964311
891	-2.663980331
892	-2.664024097
893	-2.66407917
894	-2.664123581
895	-2.664172874
896	-2.664192128
897	-2.66422561
898	-2.664256683
899	-2.664284843
900	-2.664327423
901	-2.664345761
902	-2.664397284
903	-2.664424881
904	-2.66445596
905	-2.664492825
906	-2.664575633
907	-2.664602159
908	-2.664624858
909	-2.664650864
910	-2.664711897
911	-2.664798981
912	-2.664824441
913	-2.664843458
914	-2.664919547
915	-2.664959461
916	-2.664967859
917	-2.664996677
918	-2.665101774
919	-2.665154508
920	-2.665191973
921	-2.665228425
922	-2.665259665
923	-2.665281031
924	-2.665307078
925	-2.665361559
926	-2.665375868
927	-2.6654122
928	-2.665430731
929	-2.665449363
930	-2.665501678
931	-2.665580632
932	-2.665594023
933	-2.66565606
934	-2.66570978
935	-2.66575169
936	-2.665761871
937	-2.665786962
938	-2.665841177
939	-2.665872208
940	-2.665899998
941	-2.665919676
942	-2.665940319
943	-2.666004849
944	-2.666038524
945	-2.666080633
946	-2.666136637
947	-2.666166085
948	-2.666209609
949	-2.666230263
950	-2.666283501
951	-2.666303331
952	-2.666357681
953	-2.666373629
954	-2.666455347
955	-2.666498552
956	-2.666537
957	-2.666595258
958	-2.666687922
959	-2.666764194
960	-2.666802881
961	-2.66688204
962	-2.66693216
963	-2.666974281
964	-2.667021377
965	-2.667049422
966	-2.667094318
967	-2.667165099
968	-2.667211065
969	-2.66724874
970	-2.667308628
971	-2.667349582
972	-2.667387811
973	-2.667477578
974	-2.66750452
975	-2.66752978
976	-2.667581121
977	-2.66760416
978	-2.667652738
979	-2.66769863
980	-2.667764282
981	-2.667791127
982	-2.667831032
983	-2.667868453
984	-2.667898505
985	-2.66792147
986	-2.667970598
987	-2.668008408
988	-2.668030811
989	-2.668067726
990	-2.668090802
991	-2.668109658
992	-2.668152181
993	-2.668195429
994	-2.66823423
995	-2.668271392
996	-2.668313162
997	-2.668355178
998	-2.668389466
999	-2.668433449
1000	-2.668499913
1001	-2.668551991
1002	-2.668588734
1003	-2.66863544
1004	-2.668669872
1005	-2.668704384
1006	-2.668741753
1007	-2.668783557
1008	-2.668835479
1009	-2.668912928
1010	-2.668948177
1011	-2.668980541
1012	-2.669019498
1013	-2.66908469
1014	-2.669117155
1015	-2.669163042
1016	-2.669213041
1017	-2.66923066
1018	-2.669290952
1019	-2.669352576
1020	-2.669415377
1021	-2.669440171
1022	-2.669458623
1023	-2.669498111
1024	-2.669531549
1025	-2.669565567
1026	-2.669613213
1027	-2.669632618
1028	-2.66965936
1029	-2.669712352
1030	-2.669742522
1031	-2.669780246
1032	-2.669838858
1033	-2.669880276
1034	-2.669930763
1035	-2.669981081
1036	-2.67001572
1037	-2.67004778
1038	-2.670085229
1039	-2.670125255
1040	-2.670161546
1041	-2.670198103
1042	-2.67021516
1043	-2.670245643
1044	-2.670285173
1045	-2.67030131
1046	-2.670349009
1047	-2.670388557
1048	-2.670443175
1049	-2.6704755
1050	-2.670522249
1051	-2.670558271
1052	-2.670592391
1053	-2.670640736
1054	-2.67067916
1055	-2.67072888
1056	-2.670750518
1057	-2.670765732
1058	-2.670819149
1059	-2.670854464
1060	-2.670886594
1061	-2.670925183
1062	-2.67095356
1063	-2.671000416
1064	-2.671044257
1065	-2.67107129
1066	-2.671107488
1067	-2.6711407
1068	-2.671157365
1069	-2.671176265
1070	-2.671193618
1071	-2.671227971
1072	-2.671262679
1073	-2.671316115
1074	-2.671349538
1075	-2.671370672
1076	-2.671425728
1077	-2.671461685
1078	-2.671518306
1079	-2.671550868
1080	-2.671608312
1081	-2.671643127
1082	-2.671683996
1083	-2.671718621
1084	-2.671742758
1085	-2.671777255
1086	-2.671830363
1087	-2.671894568
1088	-2.671926381
1089	-2.67196997
1090	-2.671992285
1091	-2.672022392
1092	-2.672055701
1093	-2.672066229
1094	-2.672087461
1095	-2.67213159
1096	-2.672167756
1097	-2.672192409
1098	-2.672221286
1099	-2.6722626
1100	-2.672303197
1101	-2.672344138
1102	-2.672368294
1103	-2.672405913
1104	-2.672421577
1105	-2.672482111
1106	-2.672525152
1107	-2.672540948
1108	-2.672583613
1109	-2.672615468
1110	-2.672638374
1111	-2.672665182
1112	-2.672697634
1113	-2.672734718
1114	-2.672777539
1115	-2.672808984
1116	-2.672839819
1117	-2.672869283
1118	-2.672883798
1119	-2.672918192
1120	-2.67296988
1121	-2.673010514
1122	-2.67304864
1123	-2.673083177
1124	-2.673124732
1125	-2.67316546
1126	-2.673195205
1127	-2.673224418
1128	-2.673255287
1129	-2.673313377
1130	-2.673347282
1131	-2.673363671
1132	-2.673393738
1133	-2.673415807
1134	-2.673446914
1135	-2.673484341
1136	-2.673511457
1137	-2.673545753
1138	-2.673584525
1139	-2.67360978
1140	-2.673638034
1141	-2.673682542
1142	-2.673732096
1143	-2.673768986
1144	-2.673805745
1145	-2.673849407
1146	-2.673869887
1147	-2.673898289
1148	-2.673912208
1149	-2.673944924
1150	-2.673976043
1151	-2.673996565
1152	-2.674025514
1153	-2.674053081
1154	-2.674090806
1155	-2.674109008
1156	-2.674142138
1157	-2.674180783
1158	-2.674205392
1159	-2.67424158
1160	-2.674268629
1161	-2.674295737
1162	-2.67432343
1163	-2.674346842
1164	-2.67438586
1165	-2.67440326
1166	-2.674429285
1167	-2.674451971
1168	-2.674473942
1169	-2.674497621
1170	-2.674521123
1171	-2.67455809
1172	-2.674586674
1173	-2.674613695
1174	-2.674666408
1175	-2.674699226
1176	-2.674710221
1177	-2.674748037
1178	-2.674776699
1179	-2.674806102
1180	-2.674854059
1181	-2.674870024
1182	-2.674918977
1183	-2.67493438
1184	-2.674960194
1185	-2.6749852
1186	-2.675009743
1187	-2.675033831
1188	-2.675068487
1189	-2.675108538
1190	-2.675165878
1191	-2.675208643
1192	-2.675261563
1193	-2.675296841
1194	-2.675328797
1195	-2.675366559
1196	-2.675398055
1197	-2.675423302
1198	-2.675472697
1199	-2.675494211
1200	-2.675517167
1201	-2.675541855
1202	-2.67557528
1203	-2.675620354
1204	-2.675638679
1205	-2.675683457
1206	-2.675715988
1207	-2.675739721
1208	-2.675778083
1209	-2.675819736
1210	-2.675840621
1211	-2.675872903
1212	-2.675896137
1213	-2.675923777
1214	-2.675943519
1215	-2.675954288
1216	-2.675980662
1217	-2.676011631
1218	-2.676038419
1219	-2.676062502
1220	-2.676089406
1221	-2.676141805
1222	-2.676164218
1223	-2.676204713
1224	-2.676230773
1225	-2.676251194
1226	-2.676279861
1227	-2.676312266
1228	-2.676331592
1229	-2.676355009
1230	-2.6763924
1231	-2.676435678
1232	-2.676477687
1233	-2.676499439
1234	-2.6765141
1235	-2.676529757
1236	-2.67655108
1237	-2.676569925
1238	-2.676611256
1239	-2.67663743
1240	-2.676658261
1241	-2.676671535
1242	-2.676701847
1243	-2.676722297
1244	-2.676757015
1245	-2.676779868
1246	-2.676799877
1247	-2.676814383
1248	-2.676856804
1249	-2.676886724
1250	-2.676895426
1251	-2.676916405
1252	-2.676937227
1253	-2.676951634
1254	-2.676964595
1255	-2.676985406
1256	-2.677005011
1257	-2.677037384
1258	-2.677061003
1259	-2.677089529
1260	-2.677107909
1261	-2.677153277
1262	-2.677174985
1263	-2.677189421
1264	-2.677230526
1265	-2.677249873
1266	-2.677275386
1267	-2.677294654
1268	-2.677326364
1269	-2.677343753
1270	-2.677384916
1271	-2.67740644
1272	-2.677438318
1273	-2.677468869
1274	-2.677500915
1275	-2.677518825
1276	-2.677537026
1277	-2.677577388
1278	-2.677606178
1279	-2.677619813
1280	-2.677644074
1281	-2.677665817
1282	-2.677696177
1283	-2.677744832
1284	-2.67776612
1285	-2.677804844
1286	-2.677815143
1287	-2.677842778
1288	-2.677877489
1289	-2.677894571
1290	-2.67792122
1291	-2.677944296
1292	-2.677969563
1293	-2.67799686
1294	-2.678027843
1295	-2.678046324
1296	-2.678080119
1297	-2.67810098
1298	-2.67811717
1299	-2.678134652
1300	-2.678161527
1301	-2.67818742
1302	-2.678228945
1303	-2.678250253
1304	-2.678272122
1305	-2.678293772
1306	-2.678301887
1307	-2.678321609
1308	-2.678342817
1309	-2.678364877
1310	-2.678388407
1311	-2.67840791
1312	-2.67844859
1313	-2.678470164
1314	-2.678509974
1315	-2.678547885
1316	-2.678601559
1317	-2.67861905
1318	-2.678638178
1319	-2.67867755
1320	-2.678732803
1321	-2.678754893
1322	-2.678775966
1323	-2.67879319
1324	-2.678820232
1325	-2.678852333
1326	-2.678872226
1327	-2.678889776
1328	-2.678902044
1329	-2.678924545
1330	-2.678962128
1331	-2.678986705
1332	-2.679004623
1333	-2.679021449
1334	-2.679047641
1335	-2.679079134
1336	-2.679108598
1337	-2.679135839
1338	-2.679167756
1339	-2.67921988
1340	-2.679254479
1341	-2.679297585
1342	-2.679318218
1343	-2.679332973
1344	-2.679358733
1345	-2.679372615
1346	-2.679393443
1347	-2.679418809
1348	-2.679455662
1349	-2.679483263
1350	-2.67951465
1351	-2.679544358
1352	-2.67956197
1353	-2.679590663
1354	-2.679609442
1355	-2.679635707
1356	-2.679673163
1357	-2.679701294
1358	-2.679755042
1359	-2.679794031
1360	-2.679811275
1361	-2.679847942
1362	-2.679864875
1363	-2.679897164
1364	-2.679913801
1365	-2.679964066
1366	-2.679991638
1367	-2.680015875
1368	-2.680051699
1369	-2.680071392
1370	-2.680096106
1371	-2.680135553
1372	-2.680148982
1373	-2.68017205
1374	-2.68020792
1375	-2.680231371
1376	-2.680255722
1377	-2.680280094
1378	-2.680293271
1379	-2.680320599
1380	-2.680340007
1381	-2.68037533
1382	-2.680395613
1383	-2.680430276
1384	-2.680458185
1385	-2.680463915
1386	-2.680477498
1387	-2.680520627
1388	-2.680545015
1389	-2.680563754
1390	-2.680598639
1391	-2.680612891
1392	-2.680641594
1393	-2.68066137
1394	-2.680691732
1395	-2.680708708
1396	-2.68074773
1397	-2.680768227
1398	-2.680790108
1399	-2.680815794
1400	-2.680861665
1401	-2.680886659
1402	-2.680908527
1403	-2.680931956
1404	-2.680979301
1405	-2.681014149
1406	-2.681037924
1407	-2.681065022
1408	-2.681108068
1409	-2.681134305
1410	-2.681166261
1411	-2.681194553
1412	-2.681229193
1413	-2.681255447
1414	-2.681276086
1415	-2.681299175
1416	-2.681318125
1417	-2.681348122
1418	-2.681370628
1419	-2.68140446
1420	-2.681434023
1421	-2.681461404
1422	-2.681485089
1423	-2.681530786
1424	-2.681548705
1425	-2.681565046
1426	-2.681584833
1427	-2.681629385
1428	-2.68165239
1429	-2.681687239
1430	-2.681706325
1431	-2.681746185
1432	-2.6817592
1433	-2.681792866
1434	-2.681823299
1435	-2.681842592
1436	-2.681875935
1437	-2.68191796
1438	-2.681969159
1439	-2.681990287
1440	-2.682013744
1441	-2.682041929
1442	-2.682073516
1443	-2.682101296
1444	-2.682140462
1445	-2.682160572
1446	-2.682186159
1447	-2.682214253
1448	-2.682264523
1449	-2.682289729
1450	-2.682320007
1451	-2.682353607
1452	-2.682375214
1453	-2.682394219
1454	-2.682420941
1455	-2.682461931
1456	-2.682485424
1457	-2.682503281
1458	-2.682527105
1459	-2.682549335
1460	-2.68258127
1461	-2.68260442
1462	-2.682638577
1463	-2.682667479
1464	-2.682696267
1465	-2.682745256
1466	-2.68276562
1467	-2.682785786
1468	-2.682804464
1469	-2.682817854
1470	-2.682847339
1471	-2.682891786
1472	-2.682922744
1473	-2.682955026
1474	-2.68298427
1475	-2.683012013
1476	-2.683032144
1477	-2.683040289
1478	-2.683061666
1479	-2.683079598
1480	-2.68309736
1481	-2.683129869
1482	-2.68316196
1483	-2.683196376
1484	-2.683237355
1485	-2.683273718
1486	-2.683298829
1487	-2.683310255
1488	-2.683358332
1489	-2.683367064
1490	-2.68339829
1491	-2.68342422
1492	-2.68344761
1493	-2.683476853
1494	-2.683506261
1495	-2.683521744
1496	-2.683550498
