iter	RMSEWithUncertainty
462	-4.051290659
463	-4.051260103
464	-4.052186236
465	-4.052637667
466	-4.0528152
467	-4.052703217
468	-4.053208373
469	-4.05265034
470	-4.053621705
471	-4.053241862
472	-4.053168963
473	-4.053322788
474	-4.054467539
475	-4.054633021
476	-4.055276562
477	-4.055700193
478	-4.055883597
479	-4.05676886
480	-4.044545051
481	-4.051204202
482	-4.054514891
483	-4.05616637
484	-4.056798611
485	-4.057116057
486	-4.057579895
487	-4.057782526
488	-4.058145668
489	-4.058238773
490	-4.058786991
491	-4.059023279
492	-4.059111406
493	-4.059853049
494	-4.060174471
495	-4.060622914
496	-4.060770736
497	-4.061509027
498	-4.061797032
499	-4.062080203
500	-4.063225094
501	-4.064021622
502	-4.064398267
503	-4.06457007
504	-4.066057943
505	-4.066707867
506	-4.067138342
507	-4.067480565
508	-4.067916693
509	-4.068587521
510	-4.069151835
511	-4.06956617
512	-4.06979047
513	-4.070768038
514	-4.071487302
515	-4.07179245
516	-4.072786733
517	-4.073688582
518	-4.073999957
519	-4.074527684
520	-4.075219153
521	-4.075439279
522	-4.075632169
523	-4.076122604
524	-4.077088096
525	-4.077920272
526	-4.07808331
527	-4.078112722
528	-4.078619578
529	-4.079191352
530	-4.079514542
531	-4.079950122
532	-4.08062505
533	-4.081373243
534	-4.081400398
535	-4.081809636
536	-4.082133581
537	-4.082277917
538	-4.082487582
539	-4.082867754
540	-4.083794292
541	-4.084078517
542	-4.084510758
543	-4.085827411
544	-4.086292551
545	-4.086750406
546	-4.085748589
547	-4.086741588
548	-4.086843962
549	-4.086825423
550	-4.087100186
551	-4.087519121
552	-4.088420338
553	-4.088984553
554	-4.08920341
555	-4.089503813
556	-4.090721078
557	-4.090957929
558	-4.091454464
559	-4.091737113
560	-4.092328261
561	-4.092779394
562	-4.093092282
563	-4.093328521
564	-4.093153104
565	-4.093168026
566	-4.093238002
567	-4.093125786
568	-4.09346176
569	-4.093366133
570	-4.093545532
571	-4.093744399
572	-4.094540071
573	-4.094785352
574	-4.094852848
575	-4.094920111
576	-4.094836542
577	-4.095103283
578	-4.096302348
579	-4.096475924
580	-4.096505176
581	-4.097307983
582	-4.097438029
583	-4.098211253
584	-4.098581595
585	-4.098986503
586	-4.099637953
587	-4.099391998
588	-4.099584025
589	-4.099792559
590	-4.10000403
591	-4.100098507
592	-4.100758724
593	-4.101066652
594	-4.101636038
595	-4.101098813
596	-4.102008473
597	-4.102336215
598	-4.102497834
599	-4.102954596
600	-4.103423015
601	-4.104893208
602	-4.105173249
603	-4.106095411
604	-4.107017631
605	-4.107757956
606	-4.107764256
607	-4.107888739
608	-4.108450193
609	-4.108745942
610	-4.106569634
611	-4.107934576
612	-4.10858707
613	-4.109525433
614	-4.110085929
615	-4.109805362
616	-4.109585203
617	-4.109355891
618	-4.109381969
619	-4.109588902
620	-4.109402181
621	-4.109811665
622	-4.109930596
623	-4.109543814
624	-4.109949373
625	-4.110552023
626	-4.110600438
627	-4.110651791
628	-4.110718897
629	-4.11019225
630	-4.110419684
631	-4.11058998
632	-4.11173899
633	-4.11199854
634	-4.112472156
635	-4.112876154
636	-4.113450777
637	-4.113289357
638	-4.113770299
639	-4.114601119
640	-4.114764399
641	-4.115250405
642	-4.115377051
643	-4.115523191
644	-4.11636274
645	-4.116755784
646	-4.117212258
647	-4.117465444
648	-4.11781712
649	-4.118648434
650	-4.11898177
651	-4.119566536
652	-4.119952319
653	-4.120599698
654	-4.121144582
655	-4.122081233
656	-4.122191134
657	-4.122503213
658	-4.12321759
659	-4.123698048
660	-4.125357876
661	-4.125905094
662	-4.126009361
663	-4.125771453
664	-4.126487928
665	-4.127121189
666	-4.126648647
667	-4.126778538
668	-4.127165417
669	-4.127437526
670	-4.127925626
671	-4.128672387
672	-4.129217865
673	-4.129802944
674	-4.130277938
675	-4.130886673
676	-4.13080456
677	-4.131379745
678	-4.131468555
679	-4.131889323
680	-4.132199551
681	-4.132203655
682	-4.132036967
683	-4.132238209
684	-4.132706623
685	-4.133397092
686	-4.133735783
687	-4.133769666
688	-4.134653172
689	-4.134989248
690	-4.135180662
691	-4.136050077
692	-4.136598967
693	-4.136972571
694	-4.137697637
695	-4.138168927
696	-4.138466082
697	-4.138289364
698	-4.138410543
699	-4.138663111
700	-4.139085289
701	-4.139266693
702	-4.139539318
703	-4.139548909
704	-4.139634684
705	-4.140255558
706	-4.140334918
707	-4.140295137
708	-4.140268093
709	-4.140437677
710	-4.140575084
711	-4.141604169
712	-4.141738606
713	-4.142435899
714	-4.14232276
715	-4.142913073
716	-4.143605443
717	-4.143989006
718	-4.144576306
719	-4.145000398
720	-4.145456989
721	-4.1455124
722	-4.14618831
723	-4.14655931
724	-4.146529268
725	-4.14730003
726	-4.147058484
727	-4.147407292
728	-4.148010192
729	-4.148111976
730	-4.149254237
731	-4.142854413
732	-4.145684232
733	-4.147476054
734	-4.148584081
735	-4.149338265
736	-4.149684227
737	-4.149823917
738	-4.150186027
739	-4.150407144
740	-4.150452471
741	-4.150801771
742	-4.151051896
743	-4.151536429
744	-4.150905741
745	-4.152885834
746	-4.153566544
747	-4.153949945
748	-4.153657441
749	-4.153715644
750	-4.153678003
751	-4.154053976
752	-4.154100961
753	-4.155162535
754	-4.155257186
755	-4.15470903
756	-4.155300337
757	-4.155488021
758	-4.15559224
759	-4.155895307
760	-4.156356605
761	-4.156120899
762	-4.155734726
763	-4.156236848
764	-4.154834003
765	-4.155113793
766	-4.155406575
767	-4.155832693
768	-4.156021287
769	-4.156422158
770	-4.156643745
771	-4.153951848
772	-4.156605243
773	-4.157786303
774	-4.158413025
775	-4.158696942
776	-4.159612212
777	-4.158547793
778	-4.159909617
779	-4.16049895
780	-4.161259847
781	-4.161873745
782	-4.161897597
783	-4.162847047
784	-4.16328222
785	-4.163798671
786	-4.163014622
787	-4.163107289
788	-4.163500815
789	-4.163599242
790	-4.162401475
791	-4.163320614
792	-4.16362746
793	-4.163924307
794	-4.164014764
795	-4.163926795
796	-4.164041462
797	-4.164315327
798	-4.164438545
799	-4.164705034
800	-4.16432248
801	-4.161290074
802	-4.162325451
803	-4.163255505
804	-4.163381642
805	-4.163421382
806	-4.161196757
807	-4.162286146
808	-4.162957335
809	-4.163414874
810	-4.1637492
811	-4.163943474
812	-4.164022627
813	-4.16436469
814	-4.164461402
815	-4.1647355
816	-4.164505449
817	-4.1639867
818	-4.165128023
819	-4.165278481
820	-4.165890115
821	-4.16635405
822	-4.166650328
823	-4.167039083
824	-4.167593324
825	-4.167847093
826	-4.16752575
827	-4.16802719
828	-4.16844504
829	-4.16859177
830	-4.166981884
831	-4.167861619
832	-4.16817294
833	-4.168161607
834	-4.168701261
835	-4.168722704
836	-4.168910178
837	-4.169091937
838	-4.17037446
839	-4.171284862
840	-4.171676996
841	-4.171811415
842	-4.172341259
843	-4.172308942
844	-4.172567882
845	-4.172862698
846	-4.17331215
847	-4.173596249
848	-4.174113499
849	-4.174662055
850	-4.174814094
851	-4.174190747
852	-4.174685428
853	-4.175514684
854	-4.176087613
855	-4.176147048
856	-4.176370096
857	-4.177353466
858	-4.177565283
859	-4.177840192
860	-4.178165543
861	-4.178616433
862	-4.178598244
863	-4.179197921
864	-4.179749936
865	-4.17972492
866	-4.179952688
867	-4.179576272
868	-4.179622126
869	-4.179494172
870	-4.179341216
871	-4.180194586
872	-4.180137053
873	-4.180484688
874	-4.180752937
875	-4.181144
876	-4.181392726
877	-4.181785615
878	-4.182201353
879	-4.182146063
880	-4.18153829
881	-4.182037792
882	-4.182569809
883	-4.182703872
884	-4.183014697
885	-4.183288943
886	-4.183565542
887	-4.183587027
888	-4.18383966
889	-4.184054698
890	-4.184855593
891	-4.185290634
892	-4.186502947
893	-4.186831234
894	-4.186967993
895	-4.1873298
896	-4.18774313
897	-4.187532545
898	-4.187896264
899	-4.188168606
900	-4.188298212
901	-4.188475675
902	-4.188968602
903	-4.189363728
904	-4.189603796
905	-4.189782722
906	-4.186436817
907	-4.187948898
908	-4.189492289
909	-4.190164886
910	-4.190390322
911	-4.190457026
912	-4.190956938
913	-4.191081832
914	-4.191343276
915	-4.191893438
916	-4.190518522
917	-4.190845241
918	-4.190576563
919	-4.191532934
920	-4.192333906
921	-4.192405031
922	-4.192404448
923	-4.192852674
924	-4.193273832
925	-4.193382692
926	-4.193435325
927	-4.192997426
928	-4.193160013
929	-4.193456644
930	-4.193509168
931	-4.193543344
932	-4.194295322
933	-4.194144665
934	-4.193938261
935	-4.193991506
936	-4.194075084
937	-4.194093303
938	-4.193890599
939	-4.194489277
940	-4.194723749
941	-4.194632272
942	-4.19518737
943	-4.195264115
944	-4.195279784
945	-4.19533893
946	-4.195597611
947	-4.195406872
948	-4.196110205
949	-4.195739984
950	-4.196532581
951	-4.197087287
952	-4.197582299
953	-4.197240086
954	-4.197442075
955	-4.19755962
956	-4.198220577
957	-4.19862962
958	-4.199118402
959	-4.199129692
960	-4.198985138
961	-4.199185704
962	-4.199020621
963	-4.199501192
964	-4.20015692
965	-4.200812475
966	-4.200897042
967	-4.201051886
968	-4.20060899
969	-4.201626436
970	-4.201768324
971	-4.202837122
972	-4.202544981
973	-4.203276356
974	-4.203533667
975	-4.203174683
976	-4.204106059
977	-4.204488477
978	-4.204234195
979	-4.204414509
980	-4.204497347
981	-4.204694224
982	-4.203002671
983	-4.203464848
984	-4.203533495
985	-4.203519653
986	-4.203854176
987	-4.203822669
988	-4.203793506
989	-4.204634093
990	-4.204897264
991	-4.20564247
992	-4.206236395
993	-4.206409368
994	-4.206345655
995	-4.207107917
996	-4.20772788
997	-4.208303911
998	-4.208546433
999	-4.208006035
