iter	Passed	Remaining
0	16	16723
1	32	16393
2	79	26451
3	95	23887
4	107	21477
5	122	20319
6	134	19131
7	149	18508
8	166	18333
9	179	17799
10	196	17706
11	218	18000
12	232	17627
13	244	17233
14	259	17022
15	273	16834
16	290	16821
17	309	16864
18	327	16896
19	345	16918
20	362	16892
21	382	17025
22	402	17094
23	420	17097
24	443	17305
25	463	17379
26	484	17455
27	505	17547
28	528	17708
29	559	18087
30	593	18537
31	616	18648
32	666	19530
33	692	19688
34	714	19707
35	748	20032
36	776	20216
37	802	20315
38	825	20335
39	848	20365
40	872	20398
41	892	20354
42	923	20551
43	948	20605
44	971	20616
45	992	20580
46	1016	20618
47	1040	20635
48	1062	20624
49	1085	20633
50	1109	20644
51	1137	20736
52	1160	20738
53	1189	20844
54	1209	20783
55	1228	20707
56	1248	20660
57	1267	20584
58	1289	20562
59	1312	20563
60	1332	20518
61	1357	20539
62	1380	20526
63	1400	20485
64	1430	20573
65	1466	20748
66	1496	20834
67	1520	20841
68	1539	20775
69	1561	20743
70	1590	20805
71	1620	20886
72	1661	21102
73	1680	21029
74	1702	20993
75	1723	20957
76	1743	20903
77	1764	20863
78	1785	20810
79	1808	20795
80	1828	20749
81	1849	20705
82	1873	20698
83	1907	20798
84	1927	20745
85	1948	20707
86	1969	20672
87	1997	20699
88	2021	20687
89	2036	20595
90	2065	20636
91	2089	20623
92	2129	20765
93	2147	20695
94	2166	20637
95	2184	20573
96	2203	20513
97	2224	20472
98	2243	20416
99	2267	20403
100	2284	20337
101	2302	20270
102	2320	20212
103	2348	20230
104	2369	20198
105	2396	20208
106	2416	20166
107	2434	20107
108	2451	20038
109	2471	19999
110	2494	19976
111	2516	19952
112	2534	19893
113	2557	19873
114	2576	19825
115	2594	19769
116	2613	19722
117	2630	19661
118	2648	19611
119	2666	19551
120	2683	19495
121	2700	19433
122	2717	19375
123	2737	19337
124	2753	19272
125	2770	19215
126	2789	19178
127	2807	19123
128	2824	19069
129	2842	19025
130	2863	18994
131	2884	18964
132	2901	18914
133	2920	18875
134	2941	18848
135	2959	18801
136	2975	18746
137	2992	18690
138	3009	18641
139	3027	18599
140	3044	18549
141	3066	18529
142	3085	18493
143	3110	18487
144	3137	18498
145	3156	18461
146	3174	18421
147	3203	18439
148	3221	18399
149	3238	18352
150	3258	18322
151	3276	18278
152	3297	18256
153	3316	18216
154	3332	18167
155	3349	18123
156	3371	18103
157	3390	18067
158	3409	18032
159	3426	17987
160	3444	17950
161	3463	17916
162	3482	17883
163	3499	17840
164	3519	17811
165	3543	17802
166	3566	17789
167	3584	17753
168	3601	17711
169	3620	17675
170	3637	17632
171	3655	17597
172	3675	17571
173	3694	17536
174	3712	17499
175	3728	17458
176	3746	17418
177	3764	17382
178	3781	17344
179	3798	17306
180	3816	17268
181	3834	17233
182	3852	17200
183	3871	17168
184	3886	17123
185	3906	17098
186	3924	17062
187	3942	17029
188	3959	16988
189	3978	16962
190	4000	16944
191	4018	16910
192	4036	16878
193	4052	16838
194	4069	16801
195	4088	16769
196	4107	16741
197	4124	16704
198	4141	16671
199	4158	16635
200	4179	16614
201	4197	16581
202	4217	16558
203	4234	16522
204	4252	16490
205	4272	16467
206	4292	16443
207	4308	16404
208	4325	16372
209	4345	16347
210	4366	16326
211	4385	16299
212	4404	16274
213	4423	16246
214	4442	16221
215	4461	16193
216	4480	16166
217	4499	16139
218	4517	16108
219	4540	16098
220	4564	16088
221	4581	16054
222	4600	16030
223	4619	16004
224	4638	15975
225	4655	15944
226	4672	15911
227	4689	15878
228	4706	15845
229	4726	15823
230	4745	15796
231	4764	15772
232	4781	15739
233	4798	15706
234	4815	15674
235	4834	15649
236	4851	15620
237	4868	15588
238	4886	15558
239	4902	15524
240	4920	15495
241	4938	15468
242	4956	15439
243	4976	15420
244	4995	15393
245	5012	15364
246	5029	15333
247	5047	15306
248	5065	15276
249	5082	15247
250	5100	15219
251	5117	15188
252	5132	15154
253	5150	15126
254	5167	15096
255	5182	15062
256	5197	15025
257	5215	14998
258	5232	14970
259	5250	14942
260	5267	14913
261	5289	14899
262	5305	14866
263	5319	14831
264	5338	14805
265	5355	14777
266	5372	14749
267	5388	14716
268	5404	14686
269	5420	14654
270	5437	14625
271	5452	14594
272	5468	14562
273	5484	14531
274	5501	14503
275	5518	14476
276	5533	14444
277	5551	14417
278	5568	14389
279	5583	14358
280	5600	14329
281	5616	14299
282	5632	14270
283	5649	14242
284	5668	14220
285	5686	14195
286	5705	14173
287	5721	14145
288	5736	14113
289	5752	14084
290	5769	14058
291	5787	14031
292	5803	14003
293	5820	13976
294	5836	13947
295	5853	13921
296	5870	13896
297	5886	13866
298	5902	13838
299	5918	13809
300	5934	13781
301	5950	13752
302	5966	13725
303	5981	13695
304	5998	13667
305	6013	13639
306	6029	13610
307	6046	13585
308	6062	13558
309	6079	13531
310	6095	13505
311	6111	13475
312	6128	13451
313	6149	13434
314	6165	13407
315	6182	13383
316	6199	13356
317	6214	13327
318	6230	13300
319	6246	13274
320	6263	13248
321	6278	13219
322	6297	13198
323	6316	13178
324	6335	13158
325	6358	13146
326	6374	13119
327	6392	13095
328	6409	13072
329	6428	13051
330	6443	13023
331	6459	12995
332	6475	12970
333	6492	12946
334	6508	12920
335	6525	12894
336	6542	12871
337	6559	12848
338	6576	12823
339	6592	12797
340	6609	12773
341	6625	12746
342	6640	12719
343	6657	12695
344	6673	12669
345	6691	12648
346	6711	12629
347	6728	12606
348	6744	12581
349	6761	12557
350	6777	12531
351	6794	12508
352	6812	12487
353	6829	12463
354	6845	12437
355	6861	12412
356	6877	12388
357	6894	12363
358	6911	12340
359	6927	12315
360	6943	12290
361	6959	12266
362	6977	12243
363	6992	12216
364	7008	12192
365	7023	12167
366	7040	12142
367	7058	12121
368	7073	12095
369	7090	12073
370	7109	12052
371	7127	12031
372	7144	12009
373	7161	11986
374	7176	11961
375	7192	11936
376	7206	11909
377	7225	11889
378	7242	11867
379	7260	11845
380	7277	11823
381	7296	11804
382	7314	11783
383	7331	11760
384	7348	11737
385	7367	11720
