iter	RMSEWithUncertainty
675	-4.170147423
676	-4.170491689
677	-4.171042664
678	-4.171458243
679	-4.171930703
680	-4.171402019
681	-4.171359373
682	-4.172036018
683	-4.172140097
684	-4.172591971
685	-4.172846255
686	-4.172981523
687	-4.173333611
688	-4.174038969
689	-4.174593918
690	-4.174640726
691	-4.17533098
692	-4.175464845
693	-4.176091713
694	-4.176684375
695	-4.17714505
696	-4.17732773
697	-4.177866543
698	-4.178824934
699	-4.1790623
700	-4.179076897
701	-4.179416641
702	-4.179762703
703	-4.179912179
704	-4.180661228
705	-4.181122583
706	-4.181244081
707	-4.181494861
708	-4.181702564
709	-4.182205696
710	-4.182612723
711	-4.183021083
712	-4.183530134
713	-4.184358718
714	-4.18512045
715	-4.185498641
716	-4.185917235
717	-4.185886635
718	-4.18611602
719	-4.186132919
720	-4.186296255
721	-4.186555189
722	-4.186730645
723	-4.186837636
724	-4.187401573
725	-4.187973176
726	-4.188405911
727	-4.188975541
728	-4.189755962
729	-4.190144754
730	-4.191002841
731	-4.191456095
732	-4.192271866
733	-4.192497264
734	-4.192972201
735	-4.193128248
736	-4.193101633
737	-4.193247593
738	-4.193029019
739	-4.193550619
740	-4.193633843
741	-4.193596807
742	-4.193791927
743	-4.194184731
744	-4.194603244
745	-4.195157022
746	-4.195459161
747	-4.196100467
748	-4.196141315
749	-4.196580817
750	-4.196797491
751	-4.197307991
752	-4.197464425
753	-4.197686244
754	-4.198263114
755	-4.198652466
756	-4.199496114
757	-4.199935568
758	-4.19991652
759	-4.199967082
760	-4.200431432
761	-4.200565836
762	-4.201002281
763	-4.201062437
764	-4.201913488
765	-4.202304965
766	-4.202600423
767	-4.203032069
768	-4.20359566
769	-4.203332795
770	-4.203743879
771	-4.204339429
772	-4.204659859
773	-4.205876786
774	-4.206130041
775	-4.206146261
776	-4.206271519
777	-4.207194774
778	-4.207500564
779	-4.207741288
780	-4.208127622
781	-4.208145658
782	-4.207746666
783	-4.208473775
784	-4.208395683
785	-4.208786055
786	-4.209481619
787	-4.210024846
788	-4.210523723
789	-4.210839378
790	-4.211050585
791	-4.211548774
792	-4.211593906
793	-4.21227948
794	-4.212475622
795	-4.212030576
796	-4.21311984
797	-4.213341332
798	-4.213587924
799	-4.213706153
800	-4.214063407
801	-4.214477542
802	-4.214734913
803	-4.213977462
804	-4.214431662
805	-4.214879184
806	-4.215509554
807	-4.21684678
808	-4.216686713
809	-4.217268994
810	-4.217859565
811	-4.21777034
812	-4.217863418
813	-4.218287476
814	-4.218513223
815	-4.218645356
816	-4.218827886
817	-4.218911164
818	-4.21911723
