iter	RMSEWithUncertainty
251	-3.4534178
252	-3.453550892
253	-3.453421632
254	-3.453817811
255	-3.455022945
256	-3.455392459
257	-3.455813772
258	-3.456354363
259	-3.45675241
260	-3.456994314
261	-3.45805665
262	-3.458268245
263	-3.458591813
264	-3.459011812
265	-3.459213206
266	-3.459452832
267	-3.459843685
268	-3.460122806
269	-3.460768862
270	-3.46113983
271	-3.460914081
272	-3.46112496
273	-3.461327246
274	-3.461452443
275	-3.461720891
276	-3.462062948
277	-3.462374626
278	-3.462948114
279	-3.463313337
280	-3.463786484
281	-3.464232305
282	-3.46464528
283	-3.464890608
284	-3.465286588
285	-3.465130566
286	-3.465251156
287	-3.46619326
288	-3.466311015
289	-3.466503577
290	-3.466715406
291	-3.466834455
292	-3.466903955
293	-3.467524992
294	-3.468020477
295	-3.468394156
296	-3.468599529
297	-3.46892536
298	-3.46943607
299	-3.470257222
300	-3.470467687
301	-3.470827814
302	-3.471151519
303	-3.471411604
304	-3.472416392
305	-3.47245948
306	-3.472809159
307	-3.473387933
308	-3.473028716
309	-3.473058357
310	-3.473585484
311	-3.474026152
312	-3.474199091
313	-3.474775862
314	-3.474828599
315	-3.475461777
316	-3.475739198
317	-3.476518778
318	-3.476454389
319	-3.476993972
320	-3.476745515
321	-3.477353171
322	-3.47751561
323	-3.478087552
324	-3.478250219
325	-3.478821444
326	-3.479198185
327	-3.479831417
328	-3.480589883
329	-3.480783673
330	-3.481233144
331	-3.481793231
332	-3.482411695
333	-3.4828982
334	-3.483662843
335	-3.483847882
336	-3.484415742
337	-3.484802165
338	-3.485245645
339	-3.485305705
340	-3.486370506
341	-3.487687765
342	-3.488280689
343	-3.488952534
344	-3.489123519
345	-3.489289954
346	-3.489519069
347	-3.490003565
348	-3.490361431
349	-3.490741611
350	-3.491034173
351	-3.491353141
352	-3.491891914
353	-3.49289347
354	-3.492382426
355	-3.49297598
356	-3.49335542
357	-3.493562374
358	-3.494244251
359	-3.494661606
360	-3.495278855
361	-3.495581877
362	-3.495618933
363	-3.495867703
364	-3.494611667
365	-3.495144861
366	-3.495560001
367	-3.495758376
368	-3.496302875
369	-3.496886625
370	-3.497071271
371	-3.49718824
372	-3.497525406
373	-3.497802884
374	-3.498148996
375	-3.498453314
376	-3.498269224
377	-3.498653918
378	-3.498742891
379	-3.500165045
380	-3.500539902
381	-3.500725574
382	-3.500765278
383	-3.501384343
384	-3.501643854
385	-3.501854543
386	-3.502169556
387	-3.50276913
388	-3.502817372
389	-3.50343919
390	-3.503647083
391	-3.503752084
392	-3.504126343
